,0,1
969,266.342,43.3478
970,266.578,43.4759
971,266.8,43.6009
972,267.059,43.7572
973,267.257,43.8809
974,267.486,44.0291
975,267.698,44.1662
976,267.917,44.2984
977,268.14,44.4237
978,268.383,44.5525
979,268.633,44.6816
980,268.829,44.7816
981,269.087,44.9206
982,269.322,45.0556
983,269.576,45.2044
984,269.827,45.3553
985,270.063,45.4963
986,270.344,45.6556
987,270.612,45.8041
988,270.868,45.9437
989,271.148,46.0947
990,271.416,46.235
991,271.734,46.3913
992,272.038,46.5269
993,272.362,46.6562
994,272.674,46.7687
995,272.974,46.8669
996,273.318,46.9684
997,273.641,47.0541
998,273.931,47.1216
999,274.289,47.1928
1000,274.563,47.2394
1001,274.905,47.2866
1002,275.21,47.3197
1003,275.521,47.3434
1004,275.772,47.3559
1005,276.091,47.3672
1006,276.352,47.3812
1007,276.631,47.405
1008,276.919,47.4387
1009,277.184,47.4791
1010,277.469,47.5278
1011,277.719,47.5637
1012,277.995,47.5959
1013,278.275,47.6237
1014,278.556,47.65
1015,278.816,47.6769
1016,279.129,47.7113
1017,279.452,47.7472
1018,279.694,47.7734
1019,280.004,47.8075
1020,280.337,47.8406
1021,280.626,47.8631
1022,280.949,47.8778
1023,281.284,47.88
1024,281.603,47.8694
1025,281.904,47.8506
1026,282.228,47.8206
1027,282.562,47.7797
1028,282.862,47.7334
1029,283.165,47.6772
1030,283.44,47.6219
1031,283.704,47.57
1032,284.022,47.5034
1033,284.306,47.4387
1034,284.543,47.3809
1035,284.796,47.3206
1036,285.08,47.2597
1037,285.337,47.2081
1038,285.564,47.1634
1039,285.816,47.1141
1040,286.087,47.0644
1041,286.326,47.0287
1042,286.579,47.0003
1043,286.853,46.9816
1044,287.121,46.9728
1045,287.369,46.97
1046,287.621,46.9725
1047,287.935,46.9828
1048,288.179,46.9972
1049,288.46,47.0206
1050,288.779,47.0497
1051,289.057,47.0691
1052,289.376,47.0816
1053,289.692,47.0837
1054,290.006,47.075
1055,290.303,47.0588
1056,290.658,47.0309
1057,290.959,47.0009
1058,291.324,46.9562
1059,291.626,46.9125
1060,291.962,46.8544
1061,292.298,46.7828
1062,292.621,46.7022
1063,292.943,46.6125
1064,293.216,46.5278
1065,293.506,46.4344
1066,293.822,46.3387
1067,294.127,46.2559
1068,294.383,46.1934
1069,294.704,46.1269
1070,294.973,46.0828
1071,295.248,46.0472
1072,295.539,46.0194
1073,295.766,46.0041
1074,296.042,45.9925
1075,296.327,45.9894
1076,296.599,45.9944
1077,296.87,46.0066
1078,297.112,46.0238
1079,297.401,46.0522
1080,297.66,46.0847
1081,297.982,46.1341
1082,298.27,46.1869
1083,298.559,46.2484
1084,298.831,46.3134
1085,299.104,46.3872
1086,299.411,46.4784
1087,299.723,46.5816
1088,300.012,46.6859
1089,300.342,46.8116
1090,300.636,46.9309
1091,300.964,47.0731
1092,301.318,47.2381
1093,301.602,47.3791
1094,301.896,47.5284
1095,302.165,47.6603
1096,302.471,47.8072
1097,302.762,47.9469
1098,303.044,48.0825
1099,303.305,48.2062
1100,303.562,48.3222
1101,303.864,48.4472
1102,304.1,48.5347
1103,304.363,48.6213
1104,304.642,48.7025
1105,304.882,48.765
1106,305.143,48.8259
1107,305.399,48.8769
1108,305.649,48.92
1109,305.883,48.9584
1110,306.149,48.9975
1111,306.409,49.0294
1112,306.672,49.0569
1113,306.933,49.0794
1114,307.193,49.1034
1115,307.469,49.1378
1116,307.746,49.1816
1117,308.028,49.2366
1118,308.306,49.3016
1119,308.568,49.3741
1120,308.84,49.4578
1121,309.133,49.5578
1122,309.435,49.6709
1123,309.733,49.7922
1124,310.003,49.9112
1125,310.284,50.0444
1126,310.587,50.1984
1127,310.897,50.3678
1128,311.185,50.5372
1129,311.447,50.7022
1130,311.744,50.9
1131,312.022,51.0994
1132,312.281,51.2966
1133,312.524,51.4937
1134,312.758,51.6953
1135,313.009,51.9241
1136,313.202,52.1122
1137,313.418,52.3325
1138,313.617,52.5506
1139,313.831,52.7841
1140,314.016,52.9784
1141,314.226,53.1844
1142,314.428,53.3756
1143,314.625,53.5569
1144,314.812,53.7197
1145,315.021,53.8887
1146,315.25,54.0581
1147,315.48,54.2172
1148,315.704,54.3631
1149,315.966,54.5228
1150,316.21,54.6622
1151,316.487,54.8109
1152,316.757,54.9456
1153,317.028,55.0766
1154,317.283,55.2
1155,317.568,55.3375
1156,317.879,55.4834
1157,318.134,55.5987
1158,318.454,55.7456
1159,318.726,55.8784
1160,319.009,56.0272
1161,319.295,56.1894
1162,319.555,56.3519
1163,319.788,56.5087
1164,320.013,56.6694
1165,320.271,56.8659
1166,320.466,57.0238
1167,320.686,57.2116
1168,320.897,57.4031
1169,321.076,57.5756
1170,321.26,57.7612
1171,321.436,57.9491
1172,321.602,58.1372
1173,321.767,58.335
1174,321.933,58.5447
1175,322.081,58.7428
1176,322.226,58.9456
1177,322.384,59.1831
1178,322.513,59.3809
1179,322.667,59.6138
1180,322.846,59.8841
1181,322.991,60.1119
1182,323.131,60.3359
1183,323.291,60.5962
1184,323.454,60.8462
1185,323.612,61.0722
1186,323.832,61.3672
1187,323.989,61.5616
1188,324.206,61.8119
1189,324.421,62.0575
1190,324.65,62.3212
1191,324.857,62.5556
1192,325.111,62.8356
1193,325.326,63.0666
1194,325.588,63.3347
1195,325.83,63.5644
1196,326.091,63.7937
1197,326.34,63.9984
1198,326.586,64.1894
1199,326.859,64.3878
1200,327.084,64.5425
1201,327.357,64.7184
1202,327.602,64.8669
1203,327.894,65.0303
1204,328.126,65.1519
1205,328.403,65.2872
1206,328.628,65.3891
1207,328.911,65.5075
